final_psx_address,beta_psx_address,repo_function,file,line,markers,comment,mapping_status,ghidra_entry,ghidra_name,body_size,called_functions,callers,rename_candidate
0x80037a54,0x80037554,Spline,GAME/SPOTCAM.C,1091,<;<;F,"37554(<), 37A54(<) (F)",mapped,0x80037a54,FUN_80037a54,244,FUN_8007cb60,FUN_800383d0,yes
0x80037b48,0x80037648,InitialiseSpotCam,GAME/SPOTCAM.C,125,F,"37648, 37B48 (F)",mapped,0x80037b48,FUN_80037b48,2184,FUN_80034f8c;FUN_80079c1c,FUN_8001d6cc;FUN_80032d9c,yes
0x800383d0,0x80037ed0,CalculateSpotCams,GAME/SPOTCAM.C,429,<,"37ED0(<), 383D0(?)",mapped,0x800383d0,FUN_800383d0,4800,FUN_80027fac;FUN_80034f8c;FUN_80035014;FUN_80035048;FUN_80037a54;FUN_80056648;FUN_8005f6ac;FUN_8005f6d0;FUN_8007976c;FUN_80079a20;FUN_80079c1c;FUN_8007a998;FUN_80090f44,FUN_8001d6cc,yes
0x80039690,0x80039190,SoundEffects,GAME/EFFECTS.C,592,<;F,"39190(<), 39690 (F)",mapped,0x80039690,FUN_80039690,260,FUN_800937c4;FUN_80093dcc,FUN_8001d6cc,yes
0x80039794,0x80039294,WaterFall,GAME/EFFECTS.C,567,<;<;F,"39294(<), 39794(<) (F)",mapped,0x80039794,FUN_80039794,312,FUN_800336b4;FUN_800937c4,,yes
0x800398cc,0x800393cc,void_effect,GAME/EFFECTS.C,563,<;<;F,"393CC(<), 398CC(<) (F)",repo_only,,,,,,
0x800398d4,0x800393d4,finish_level_effect,GAME/EFFECTS.C,558,<;<;F,"393D4(<), 398D4(<) (F)",repo_only,,,,,,
0x800398f4,0x800393f4,turn180_effect,GAME/EFFECTS.C,552,<;<;F,"393F4(<), 398F4(<) (F)",repo_only,,,,,,
0x80039910,0x80039410,floor_shake_effect,GAME/EFFECTS.C,540,F,"39410, 39910 (F)",repo_only,,,,,,
0x80039a00,0x80039500,SoundFlipEffect,GAME/EFFECTS.C,534,<;<;F,"39500(<), 39A00(<) (F)",mapped,0x80039a00,FUN_80039a00,52,FUN_800937c4,,yes
0x80039a34,0x80039534,RubbleFX,GAME/EFFECTS.C,516,<;<;F,"39534(<), 39A34(<) (F)",mapped,0x80039a34,FUN_80039a34,172,FUN_8002e1e0;FUN_80042440,,yes
0x80039ae0,0x800395e0,PoseidonSFX,GAME/EFFECTS.C,510,<;<;F,"395E0(<), 39AE0(<) (F)",mapped,0x80039ae0,FUN_80039ae0,48,FUN_800937c4,,yes
0x80039b10,0x80039610,ActivateCamera,GAME/EFFECTS.C,505,<;<;F,"39610(<), 39B10(<) (F)",repo_only,,,,,,
0x80039b24,0x80039624,ActivateKey,GAME/EFFECTS.C,500,<;<;F,"39624(<), 39B24(<) (F)",repo_only,,,,,,
0x80039b38,0x80039638,SwapCrowbar,GAME/EFFECTS.C,489,<;<;F,"39638(<), 39B38(<) (F)",mapped,0x80039b38,FUN_80039b38,92,,FUN_8002eb30;FUN_8002eca8,yes
0x80039b94,0x80039694,ExplosionFX,GAME/EFFECTS.C,482,<;<;F,"39694(<), 39B94(<) (F)",mapped,0x80039b94,FUN_80039b94,60,FUN_800937c4,,yes
0x80039bd0,0x800396d0,LaraLocation,GAME/EFFECTS.C,473,<;<;F,"396D0(<), 39BD0(<) (F)",repo_only,,,,,,
0x80039c10,0x80039710,LaraLocationPad,GAME/EFFECTS.C,465,<;<;F,"39710(<), 39C10(<) (F)",repo_only,,,,,,
0x80039c38,0x80039738,ResetTest,GAME/EFFECTS.C,324,,"39738, 39C38",mapped,0x80039c38,FUN_80039c38,512,FUN_800422ec;FUN_8004e324;FUN_8007e64c,,yes
0x80039e38,0x80039938,KillActiveBaddies,GAME/EFFECTS.C,292,<;<;F,"39938(<), 39E38(<) (F)",mapped,0x80039e38,FUN_80039e38,224,FUN_800422ec;FUN_8004e324,,yes
0x80039f18,0x80039a18,lara_hands_free,GAME/EFFECTS.C,287,<;<;F,"39A18(<), 39F18(<) (F)",repo_only,,,,,,
0x80039f24,0x80039a24,shoot_right_gun,GAME/EFFECTS.C,282,<;<;F,"39A24(<), 39F24(<) (F)",repo_only,,,,,,
0x80039f34,0x80039a34,shoot_left_gun,GAME/EFFECTS.C,277,<;<;F,"39A34(<), 39F34(<) (F)",repo_only,,,,,,
0x80039f44,0x80039a44,SetFog,GAME/EFFECTS.C,272,<;<;F,"39A44(<), 39F44(<) (F)",repo_only,,,,,,
0x80039f58,0x80039a58,invisibility_on,GAME/EFFECTS.C,267,<;<;F,"39A58(<), 39F58(<) (F)",repo_only,,,,,,
0x80039f6c,0x80039a6c,invisibility_off,GAME/EFFECTS.C,262,<;<;F,"39A6C(<), 39F6C(<) (F)",repo_only,,,,,,
0x80039f84,0x80039a84,reset_hair,GAME/EFFECTS.C,257,<;<;F,"39A84(<), 39F84(<) (F)",mapped,0x80039f84,FUN_80039f84,32,FUN_8003b170,,yes
0x80039fa4,0x80039aa4,ClearSpidersPatch,GAME/EFFECTS.C,252,<;<;F,"39AA4(<), 39FA4(<) (F)",mapped,0x80039fa4,FUN_80039fa4,52,,,yes
0x80039fd8,0x80039ad8,TL_1,GAME/EFFECTS.C,231,F,"39AD8, 39FD8 (F)",mapped,0x80039fd8,FUN_80039fd8,76,FUN_8005e08c,,yes
0x8003a024,0x80039b24,TL_2,GAME/EFFECTS.C,221,F,"39B24, 3A024 (F)",mapped,0x8003a024,FUN_8003a024,80,FUN_8005e08c,,yes
0x8003a074,0x80039b74,TL_3,GAME/EFFECTS.C,211,F,"39B74, 3A074 (F)",mapped,0x8003a074,FUN_8003a074,80,FUN_8005e08c,,yes
0x8003a0c4,0x80039bc4,TL_4,GAME/EFFECTS.C,201,F,"39BC4, 3A0C4 (F)",mapped,0x8003a0c4,FUN_8003a0c4,80,FUN_8005e08c,,yes
0x8003a114,0x80039c14,TL_5,GAME/EFFECTS.C,191,F,"39C14, 3A114 (F)",mapped,0x8003a114,FUN_8003a114,80,FUN_8005e08c,,yes
0x8003a164,0x80039c64,TL_6,GAME/EFFECTS.C,181,F,"39C64, 3A164 (F)",mapped,0x8003a164,FUN_8003a164,80,FUN_8005e08c,,yes
0x8003a1b4,0x80039cb4,TL_7,GAME/EFFECTS.C,171,F,"39CB4, 3A1B4 (F)",mapped,0x8003a1b4,FUN_8003a1b4,80,FUN_8005e08c,,yes
0x8003a204,0x80039d04,TL_8,GAME/EFFECTS.C,161,F,"39D04, 3A204 (F)",mapped,0x8003a204,FUN_8003a204,80,FUN_8005e08c,,yes
0x8003a254,0x80039d54,TL_9,GAME/EFFECTS.C,151,F,"39D54, 3A254 (F)",mapped,0x8003a254,FUN_8003a254,80,FUN_8005e08c,,yes
0x8003a2a4,0x80039da4,TL_10,GAME/EFFECTS.C,141,F,"39DA4, 3A2A4 (F)",mapped,0x8003a2a4,FUN_8003a2a4,76,FUN_8005e08c,,yes
0x8003a2f0,0x80039df0,TL_11,GAME/EFFECTS.C,131,F,"39DF0, 3A2F0 (F)",mapped,0x8003a2f0,FUN_8003a2f0,76,FUN_8005e08c,,yes
0x8003a33c,0x80039e3c,TL_12,GAME/EFFECTS.C,121,F,"39E3C, 3A33C (F)",mapped,0x8003a33c,FUN_8003a33c,76,FUN_8005e08c,,yes
0x8003a388,0x80039e88,TriggerTorchFlame,GAME/FLMTORCH.C,64,F,"39E88, 3A388 (F)",mapped,0x8003a388,FUN_8003a388,480,FUN_8005f6d0;FUN_8008d33c,FUN_8003a8cc;FUN_8003adf4,yes
0x8003a568,0x8003a068,FireCollision,GAME/FLMTORCH.C,59,,"3A068, 3A568",mapped,0x8003a568,FUN_8003a568,868,FUN_80042440;FUN_80056648;FUN_8007dcd0;FUN_8007e16c,,yes
0x8003a8cc,0x8003a3cc,DoFlameTorch,GAME/FLMTORCH.C,54,,"3A3CC, 3A8CC",mapped,0x8003a8cc,FUN_8003a8cc,1124,FUN_8003a388;FUN_8004a020;FUN_8005f6d0;FUN_80087a9c;FUN_80091e68;FUN_800937c4,FUN_8004738c,yes
0x8003ad30,0x8003a830,GetFlameTorch,GAME/FLMTORCH.C,35,<;F,"3A830, 3AD30(<) (F)",mapped,0x8003ad30,FUN_8003ad30,196,FUN_8004a020,FUN_80051b2c,yes
0x8003adf4,0x8003a8f4,FlameTorchControl,GAME/FLMTORCH.C,30,,"3A8F4, 3ADF4",mapped,0x8003adf4,FUN_8003adf4,892,FUN_8002a500;FUN_8003a388;FUN_80048de8;FUN_8005f6d0;FUN_8007e16c;FUN_8007e9ac;FUN_80091e68;FUN_800937c4,,yes
0x8003b170,0x8003ac70,InitialiseHair,GAME/HAIR.C,19,F,"3AC70, 3B170 (F)",mapped,0x8003b170,FUN_8003b170,188,,FUN_8002d4a0;FUN_8002dbd4;FUN_80039f84,yes
0x8003b22c,0x8003ad2c,FlashIt,GAME/HEALTH.C,285,F,"3AD2C, 3B22C (F)",mapped,0x8003b22c,FUN_8003b22c,60,,FUN_8003b268,yes
0x8003b268,0x8003ad68,DrawGameInfo,GAME/HEALTH.C,203,<;<,"3AD68(<), 3B268(<)",mapped,0x8003b268,FUN_8003b268,700,FUN_8003b22c;FUN_8003b524;FUN_8003b828;FUN_8003ba14;FUN_80065c74;FUN_8008901c;FUN_8008fb90,FUN_800645e0,yes
0x8003b3cc,0x8003b3cc,DrawAirBar,GAME/HEALTH.C,126,,3B3CC,repo_only,,,,,,
0x8003b6f4,0x8003b6f4,AddDisplayPickup,GAME/HEALTH.C,40,F,"3B6F4, ? (F)",repo_only,,,,,,
0x8003b9dc,0x8003b580,InitialisePickUpDisplay,GAME/HEALTH.C,112,F,"3B580, 3B9DC (F)",mapped,0x8003b9dc,FUN_8003b9dc,56,,FUN_800105c4;FUN_80010a84;FUN_8003bc04,yes
0x8003bc04,0x8003b7a8,S_CallInventory2,GAME/NEWINV2.C,3153,,"3B7A8, 3BC04",mapped,0x8003bc04,FUN_8003bc04,2164,FUN_8001ebc8;FUN_8003b9dc;FUN_8003c478;FUN_8003c678;FUN_8003cd54;FUN_8003cd74;FUN_8003d7a4;FUN_8003e398;FUN_8003f15c;FUN_8003f230;FUN_8003f590;FUN_8003fdf4;FUN_80040fa8;FUN_80041618;FUN_80041710;FUN_80041778;FUN_800418c4;FUN_80041b34;FUN_8005e190;FUN_8005e1bc;FUN_8005f23c;FUN_8005fdd0;FUN_8006038c;FUN_80061320;FUN_80062730;FUN_80062790;FUN_8006b144;FUN_8006b2bc;FUN_8007a998;FUN_8007acb8;FUN_80081a04;FUN_8008fb90;FUN_8009013c;FUN_80090290;FUN_800937c4;FUN_80093d40;FUN_800940f0,FUN_800105c4;FUN_80010a84,yes
0x8003c478,0x8003c024,init_new_inventry,GAME/NEWINV2.C,3056,F,"3C024, 3C478 (F)",mapped,0x8003c478,FUN_8003c478,512,FUN_8003d0d4;FUN_8003e36c;FUN_8003f6f0;FUN_8003fd44;FUN_8003fd8c;FUN_80040cc0;FUN_80040f80;FUN_80079c1c,FUN_8003bc04,yes
0x8003c678,0x8003c224,do_debounced_joystick_poo,GAME/NEWINV2.C,2923,<;<;F,"3C224(<), 3C678(<) (F)",mapped,0x8003c678,FUN_8003c678,536,,FUN_8003bc04,yes
0x8003c890,0x8003c43c,DrawThreeDeeObject2D,GAME/NEWINV2.C,2840,<;<;F,"3C43C(<), 3C890(<) (F)",mapped,0x8003c890,FUN_8003c890,612,FUN_8003caf4;FUN_8006d3b4;FUN_80078564;FUN_80078578;FUN_800789e0;FUN_80078b38;FUN_8007976c;FUN_80079b30;FUN_80091240,FUN_8003d7a4;FUN_8003f230;FUN_80040fa8;FUN_80041618;FUN_80041a5c,yes
0x8003caf4,0x8003c6a0,DrawInventoryItemMe,GAME/NEWINV2.C,2741,<;<;F,"3C6A0(<), 3CAF4(<) (F)",mapped,0x8003caf4,FUN_8003caf4,608,FUN_80078514;FUN_80078564;FUN_800785d0;FUN_8007882c;FUN_80078900;FUN_80079d8c;FUN_80081b18;FUN_8008252c,FUN_8003c890,yes
0x8003cd54,0x8003c900,go_and_load_game,GAME/NEWINV2.C,2731,<;<;F,"3C900(<), 3CD54(<) (F)",mapped,0x8003cd54,FUN_8003cd54,32,FUN_80063060,FUN_8003bc04,yes
0x8003cd74,0x8003c920,go_and_save_game,GAME/NEWINV2.C,2721,<;<;F,"3C920(<), 3CD74(<) (F)",mapped,0x8003cd74,FUN_8003cd74,32,FUN_80063520,FUN_8003bc04,yes
0x8003cd94,0x8003c940,construct_combine_object_list,GAME/NEWINV2.C,2655,F,"3C940, 3CD94 (F)",mapped,0x8003cd94,FUN_8003cd94,592,FUN_8003cfe4,FUN_8003e398,yes
0x8003cfe4,0x8003cb90,insert_object_into_list_v2,GAME/NEWINV2.C,2642,F,"3CB90, 3CFE4 (F)",mapped,0x8003cfe4,FUN_8003cfe4,240,,FUN_8003cd94,yes
0x8003d0d4,0x8003cc80,construct_object_list,GAME/NEWINV2.C,2442,F,"3CC80, 3D0D4 (F)",mapped,0x8003d0d4,FUN_8003d0d4,1604,FUN_8003d718;FUN_8003e36c,FUN_8003c478;FUN_8003f79c;FUN_8003f878,yes
0x8003d718,0x8003d2c4,insert_object_into_list,GAME/NEWINV2.C,2434,<;<;F,"3D2C4(<), 3D718(<) (F)",mapped,0x8003d718,FUN_8003d718,140,,FUN_8003d0d4,yes
0x8003d7a4,0x8003d350,draw_current_object_list,GAME/NEWINV2.C,1890,,"3D350, 3D7A4",mapped,0x8003d7a4,FUN_8003d7a4,3016,FUN_8003c890;FUN_8003e36c;FUN_8003f4e8;FUN_8003f79c;FUN_8003f878;FUN_80065c74;FUN_8008fb90;FUN_800937c4,FUN_8003bc04,yes
0x8003e36c,0x8003df18,handle_object_changeover,GAME/NEWINV2.C,1883,F,"3DF18, 3E36C (F)",mapped,0x8003e36c,FUN_8003e36c,44,FUN_8003ee4c,FUN_8003c478;FUN_8003d0d4;FUN_8003d7a4;FUN_8003f79c,yes
0x8003e398,0x8003df44,handle_inventry_menu,GAME/NEWINV2.C,1573,<;F,"3DF44(<), 3E398 (F)",mapped,0x8003e398,FUN_8003e398,2740,FUN_8003cd94;FUN_8003f654;FUN_8003f730;FUN_80056044;FUN_8008fb90;FUN_800937c4,FUN_8003bc04,yes
0x8003ee4c,0x8003e9f8,setup_ammo_selector,GAME/NEWINV2.C,1483,F,"3E9F8, 3EE4C (F)",mapped,0x8003ee4c,FUN_8003ee4c,784,,FUN_8003e36c,yes
0x8003f15c,0x8003ed08,fade_ammo_selector,GAME/NEWINV2.C,1451,F,"3ED08, 3F15C (F)",mapped,0x8003f15c,FUN_8003f15c,212,,FUN_8003bc04,yes
0x8003f230,0x8003eddc,draw_ammo_selector,GAME/NEWINV2.C,1355,<;<;F,"3EDDC(<), 3F230(<) (F)",mapped,0x8003f230,FUN_8003f230,696,FUN_8003c890;FUN_8003f4e8;FUN_80065c74;FUN_8008fb90,FUN_8003bc04,yes
0x8003f4e8,0x8003f094,spinback,GAME/NEWINV2.C,1318,F,"3F094, 3F4E8 (F)",mapped,0x8003f4e8,FUN_8003f4e8,168,,FUN_8003d7a4;FUN_8003f230,yes
0x8003f590,0x8003f13c,update_laras_weapons_status,GAME/NEWINV2.C,1286,F,"3F13C, 3F590 (F)",mapped,0x8003f590,FUN_8003f590,196,,FUN_8003bc04,yes
0x8003f654,0x8003f200,is_item_currently_combinable,GAME/NEWINV2.C,1258,<;<;F,"3F200(<), 3F654(<) (F)",mapped,0x8003f654,FUN_8003f654,156,FUN_8003f6f0,FUN_8003e398,yes
0x8003f6f0,0x8003f29c,have_i_got_item,GAME/NEWINV2.C,1245,F,"3F29C, 3F6F0 (F)",mapped,0x8003f6f0,FUN_8003f6f0,64,,FUN_8003c478;FUN_8003f654,yes
0x8003f730,0x8003f2dc,do_these_objects_combine,GAME/NEWINV2.C,1231,F,"3F2DC, 3F730 (F)",mapped,0x8003f730,FUN_8003f730,108,,FUN_8003e398,yes
0x8003f79c,0x8003f348,combine_these_two_objects,GAME/NEWINV2.C,1214,F,"3F348, 3F79C (F)",mapped,0x8003f79c,FUN_8003f79c,220,FUN_8003d0d4;FUN_8003e36c;FUN_8003fd44,FUN_8003d7a4,yes
0x8003f878,0x8003f424,seperate_object,GAME/NEWINV2.C,1199,F,"3F424, 3F878 (F)",mapped,0x8003f878,FUN_8003f878,156,FUN_8003d0d4;FUN_8003fd44,FUN_8003d7a4,yes
0x8003f914,0x8003f4c0,combine_HK_SILENCER,GAME/NEWINV2.C,1185,<;<;F,"3F4C0(<), 3F914(<) (F)",repo_only,,,,,,
0x8003f954,0x8003f500,combine_revolver_lasersight,GAME/NEWINV2.C,1165,F,"3F500, 3F954 (F)",mapped,0x8003f954,FUN_8003f954,144,FUN_80044ce0;FUN_80044dcc,,yes
0x8003f9e4,0x8003f590,combine_crossbow_lasersight,GAME/NEWINV2.C,1145,F,"3F590, 3F9E4 (F)",mapped,0x8003f9e4,FUN_8003f9e4,144,FUN_80042898;FUN_800428ec,,yes
0x8003fa74,0x8003f620,combine_PuzzleItem1,GAME/NEWINV2.C,1139,<;<;F,"3F620(<), 3FA74(<) (F)",repo_only,,,,,,
0x8003fa94,0x8003f640,combine_PuzzleItem2,GAME/NEWINV2.C,1133,<;<;F,"3F640(<), 3FA94(<) (F)",repo_only,,,,,,
0x8003fab4,0x8003f660,combine_PuzzleItem3,GAME/NEWINV2.C,1127,<;<;F,"3F660(<), 3FAB4(<) (F)",repo_only,,,,,,
0x8003fad4,0x8003f680,combine_PuzzleItem4,GAME/NEWINV2.C,1121,<;<;F,"3F680(<), 3FAD4(<) (F)",repo_only,,,,,,
0x8003faf4,0x8003f6a0,combine_PuzzleItem5,GAME/NEWINV2.C,1115,<;<;F,"3F6A0(<), 3FAF4(<) (F)",repo_only,,,,,,
0x8003fb14,0x8003f6c0,combine_PuzzleItem6,GAME/NEWINV2.C,1109,<;<;F,"3F6C0(<), 3FB14(<) (F)",repo_only,,,,,,
0x8003fb34,0x8003f6e0,combine_PuzzleItem7,GAME/NEWINV2.C,1103,<;<;F,"3F6E0(<), 3FB34(<) (F)",repo_only,,,,,,
0x8003fb54,0x8003f700,combine_PuzzleItem8,GAME/NEWINV2.C,1097,<;<;F,"3F700(<), 3FB54(<) (F)",repo_only,,,,,,
0x8003fb74,0x8003f720,combine_KeyItem1,GAME/NEWINV2.C,1091,<;<;F,"3F720(<), 3FB74(<) (F)",repo_only,,,,,,
0x8003fb98,0x8003f744,combine_KeyItem2,GAME/NEWINV2.C,1085,<;<;F,"3F744(<), 3FB98(<) (F)",repo_only,,,,,,
0x8003fbbc,0x8003f768,combine_KeyItem3,GAME/NEWINV2.C,1079,<;<;F,"3F768(<), 3FBBC(<) (F)",repo_only,,,,,,
0x8003fbe0,0x8003f78c,combine_KeyItem4,GAME/NEWINV2.C,1073,<;<;F,"3F78C(<), 3FBE0(<) (F)",repo_only,,,,,,
0x8003fc04,0x8003f7b0,combine_KeyItem5,GAME/NEWINV2.C,1067,<;<;F,"3F7B0(<), 3FC04(<) (F)",repo_only,,,,,,
0x8003fc28,0x8003f7d4,combine_KeyItem6,GAME/NEWINV2.C,1061,<;<;F,"3F7D4(<), 3FC28(<) (F)",repo_only,,,,,,
0x8003fc4c,0x8003f7f8,combine_KeyItem7,GAME/NEWINV2.C,1055,<;<;F,"3F7F8(<), 3FC4C(<) (F)",repo_only,,,,,,
0x8003fc70,0x8003f81c,combine_KeyItem8,GAME/NEWINV2.C,1049,<;<;F,"3F81C(<), 3FC70(<) (F)",repo_only,,,,,,
0x8003fc94,0x8003f840,combine_PickupItem1,GAME/NEWINV2.C,1043,<;<;F,"3F840(<), 3FC94(<) (F)",repo_only,,,,,,
0x8003fcb8,0x8003f864,combine_PickupItem2,GAME/NEWINV2.C,1037,<;<;F,"3F864(<), 3FCB8(<) (F)",repo_only,,,,,,
0x8003fcdc,0x8003f888,combine_PickupItem3,GAME/NEWINV2.C,1031,<;<;F,"3F888(<), 3FCDC(<) (F)",repo_only,,,,,,
0x8003fd00,0x8003f8ac,combine_PickupItem4,GAME/NEWINV2.C,1025,<;<;F,"3F8AC(<), 3FD00(<) (F)",repo_only,,,,,,
0x8003fd24,0x8003f8d0,combine_clothbottle,GAME/NEWINV2.C,1019,<;<;F,"3F8D0(<), 3FD24(<) (F)",repo_only,,,,,,
0x8003fd44,0x8003f8f0,setup_objectlist_startposition,GAME/NEWINV2.C,1006,F,"3F8F0, 3FD44 (F)",mapped,0x8003fd44,FUN_8003fd44,72,,FUN_8003c478;FUN_8003f79c;FUN_8003f878,yes
0x8003fd8c,0x8003f938,setup_objectlist_startposition2,GAME/NEWINV2.C,993,F,"3F938, 3FD8C (F)",mapped,0x8003fd8c,FUN_8003fd8c,104,,FUN_8003c478,yes
0x8003fdf4,0x8003f9a0,use_current_item,GAME/NEWINV2.C,987,,"3F9A0, 3FDF4",mapped,0x8003fdf4,FUN_8003fdf4,1296,FUN_8004738c;FUN_80056044;FUN_800937c4,FUN_8003bc04,yes
0x80040304,0x8003feb0,DEL_picked_up_object,GAME/NEWINV2.C,747,F,"3FEB0, 40304 (F)",mapped,0x80040304,FUN_80040304,1748,FUN_80020ff8;FUN_8005e08c,FUN_8003bb50,yes
0x800409d8,0x80040584,NailInvItem,GAME/NEWINV2.C,647,F,"40584, 409D8 (F)",mapped,0x800409d8,FUN_800409d8,744,,FUN_800324c4,yes
0x80040cc0,0x8004086c,have_i_got_object,GAME/NEWINV2.C,609,F,"4086C, 40CC0 (F)",mapped,0x80040cc0,FUN_80040cc0,272,,FUN_80021078;FUN_8002b478;FUN_8003c478;FUN_800525ec;FUN_80052984,yes
0x80040dd0,0x8004097c,remove_inventory_item,GAME/NEWINV2.C,581,F,"4097C, 40DD0 (F)",mapped,0x80040dd0,FUN_80040dd0,328,,FUN_80021078;FUN_800525ec;FUN_80052984,yes
0x80040f18,0x80040ac4,convert_obj_to_invobj,GAME/NEWINV2.C,568,<;F,"40AC4(<), 40F18() (F)",mapped,0x80040f18,FUN_80040f18,68,,FUN_80041a5c,yes
0x80040f5c,0x80040b08,convert_invobj_to_obj,GAME/NEWINV2.C,563,<;<;F,"40B08(<), 40F5C(<) (F)",repo_only,,,,,,
0x80040f80,0x80040b2c,init_keypad_mode,GAME/NEWINV2.C,551,<;<;F,"40B2C(<), 40F80(<) (F)",mapped,0x80040f80,FUN_80040f80,40,,FUN_8003c478,yes
0x80040fa8,0x80040b54,do_keypad_mode,GAME/NEWINV2.C,546,,"40B54, 40FA8",mapped,0x80040fa8,FUN_80040fa8,1648,FUN_8003c890;FUN_8005fad8;FUN_8008fb90;FUN_800937c4,FUN_8003bc04,yes
0x80041618,0x800411c4,do_examine_mode,GAME/NEWINV2.C,509,F,"411C4, 41618 (F)",mapped,0x80041618,FUN_80041618,248,FUN_8003c890;FUN_800937c4,FUN_8003bc04,yes
0x80041710,0x800412bc,do_stats_mode,GAME/NEWINV2.C,488,F,"412BC, 41710 (F)",mapped,0x80041710,FUN_80041710,104,FUN_800625a8;FUN_800937c4,FUN_8003bc04,yes
0x80041778,0x80041324,dels_give_lara_items_cheat,GAME/NEWINV2.C,436,F,"41324, 41778 (F)",mapped,0x80041778,FUN_80041778,332,,FUN_8003bc04,yes
0x800418c4,0x80041470,dels_give_lara_guns_cheat,GAME/NEWINV2.C,370,F,"41470, 418C4 (F)",mapped,0x800418c4,FUN_800418c4,408,,FUN_8003bc04,yes
0x80041a5c,0x80041608,S_DrawPickup,GAME/NEWINV2.C,340,<;<;F,"41608(<), 41A5C(<) (F)",mapped,0x80041a5c,FUN_80041a5c,216,FUN_8003c890;FUN_80040f18;FUN_8006b2bc,FUN_8003ba14,yes
0x80041b34,0x800416e0,do_playstation_button_prompts_v1,GAME/NEWINV2.C,291,<;<;F,"416E0(<), 41B34(<) (F)",mapped,0x80041b34,FUN_80041b34,520,FUN_8008fb90,FUN_8003bc04,yes
0x80041d3c,0x800418e8,InitialiseItemArray,GAME/ITEMS.C,417,<;<;F,"418E8(<), 41D3C(<) (F)",mapped,0x80041d3c,FUN_80041d3c,104,,FUN_800105c4,yes
0x80041da4,0x80041950,KillItem,GAME/ITEMS.C,347,F,"41950, 41DA4 (F)",mapped,0x80041da4,FUN_80041da4,604,FUN_8003328c,FUN_8001d5b4;FUN_8001d6cc;FUN_8001fb4c;FUN_800234e0;FUN_8002c6ec;FUN_80035e34;FUN_800436a0;FUN_80043b14;FUN_8004a87c;FUN_8004ef18;FUN_8004f5b8;FUN_80051b2c;FUN_80053124;FUN_800531b8;FUN_80053800;FUN_80054f6c;FUN_800599d4;FUN_80059f50;FUN_8005cd38;FUN_80091544,yes
0x80042000,0x80041bac,CreateItem,GAME/ITEMS.C,334,<;<;F,"41BAC(<), 42000(<) (F)",mapped,0x80042000,FUN_80042000,64,,FUN_8004326c;FUN_800438e4;FUN_8004a020;FUN_80053d34;FUN_80054f6c;FUN_80059d08,yes
0x80042040,0x80041bec,InitialiseItem,GAME/ITEMS.C,224,<;F,"41BEC(<), 42040 (F)",mapped,0x80042040,FUN_80042040,684,FUN_80042440,FUN_8004326c;FUN_8004a020;FUN_80054f6c;FUN_80059d08,yes
0x800422ec,0x80041e98,RemoveActiveItem,GAME/ITEMS.C,199,F,"41E98, 422EC (F)",mapped,0x800422ec,FUN_800422ec,176,,FUN_80020d54;FUN_800234e0;FUN_80024730;FUN_8002e2b0;FUN_8002e4fc;FUN_8002eb30;FUN_80030d9c;FUN_800321f0;FUN_80032aa0;FUN_80032f18;FUN_80035e34;FUN_80039c38;FUN_80039e38;FUN_8004f214;FUN_8004f5b8;FUN_80050578;FUN_800531b8;FUN_80056284;FUN_8005733c;FUN_80058678;FUN_80058b14;FUN_80059b9c,yes
0x8004239c,0x80041f48,RemoveDrawnItem,GAME/ITEMS.C,177,F,"41F48, 4239C (F)",repo_only,,,,,,
0x80042440,0x80041fec,AddActiveItem,GAME/ITEMS.C,155,<;<;F,"41FEC(<), 42440(<) (F)",mapped,0x80042440,FUN_80042440,144,,FUN_8001fe70;FUN_800234e0;FUN_8002b478;FUN_8002b8c8;FUN_8002bb7c;FUN_8002bd60;FUN_8002e668;FUN_8002eca8;FUN_8002f778;FUN_80030c84;FUN_80030fd4;FUN_80032bb4;FUN_80032fe8;FUN_80039a34;FUN_8003a568;FUN_80042040;FUN_8004326c;FUN_800433e0;FUN_8004a020;FUN_8004ef18;FUN_80051468;FUN_800531b8;FUN_800534e4;FUN_80054f6c;FUN_800566dc;FUN_80056910;FUN_80056d60;FUN_80056ecc;FUN_80057138;FUN_800576b0;FUN_80057b94;FUN_80057e20;FUN_80057f6c;FUN_80058458;FUN_800587f4;FUN_80058be0;FUN_800592fc;FUN_800595a8;FUN_800598f8;FUN_80059d08,yes
0x800424d0,0x8004207c,InitialiseFXArray,GAME/ITEMS.C,136,<;<;F,"4207C(<), 424D0(<) (F)",mapped,0x800424d0,FUN_800424d0,100,FUN_8005f544,,yes
0x80042534,0x800420e0,CreateEffect,GAME/ITEMS.C,114,<;<;F,"420E0(<), 42534(<) (F)",mapped,0x80042534,FUN_80042534,152,,FUN_80035194;FUN_8005b160,yes
0x800425cc,0x80042178,KillEffect,GAME/ITEMS.C,62,F,"42178, 425CC (F)",mapped,0x800425cc,FUN_800425cc,424,FUN_8003328c,FUN_8001d640;FUN_800347d0;FUN_8004ea64;FUN_8005aee8,yes
0x80042774,0x80042320,EffectNewRoom,GAME/ITEMS.C,26,F,"42320, 42774 (F)",mapped,0x80042774,FUN_80042774,292,,FUN_8001d640;FUN_800347d0;FUN_8004ea64;FUN_8005aee8,yes
